daily_volume,avg_trade_size,trade_count,volume_volatility,min_trade_size,max_trade_size,daily_pnl,avg_pnl_per_trade,pnl_volatility,min_pnl,max_pnl,daily_fees,avg_fee_per_trade,daily_tokens_traded,avg_tokens_per_trade,unique_accounts,unique_coins,pnl_ratio,fee_ratio,avg_pnl_per_dollar,volume_efficiency,pnl_per_trade,value,classification,sentiment_normalized,sentiment_change_1d,sentiment_change_7d,sentiment_ma_7d,sentiment_volatility_30d,date
131480.97,3867.0874,34,9444.3066,15.58,36774.65,1065.7851,31.3466,462.166,-1726.1675,1755.7698,63.5702,1.8697,52210.3831,1535.5995,2,4,0.008106002100075616,0.00048349350605692167,0.008106002100075616,3867.0873529411765,31.346620588235297,27,Fear,-0.46,1.0,-3.0,28.142857142857142,10.123149752895603,2024-09-04
0.84,0.84,1,,0.84,0.84,0.0,0.0,,0.0,0.0,0.0,0.0,10818.937,10818.937,1,1,0.0,0.0,0.0,0.84,0.0,29,Fear,-0.42,2.0,0.0,28.142857142857142,9.700100722312035,2024-09-05
39047.1,929.6929,42,2898.7379,11.57,14992.14,-1104.8568,-26.3061,21.9109,-142.9461,0.0,13.6665,0.3254,1449.6331,34.5151,2,2,-0.028295482047198884,0.0003500002945160346,-0.028295482047198884,929.6928571428571,-26.306114285714287,22,Extreme Fear,-0.56,-7.0,-12.0,26.428571428571427,9.89025992476034,2024-09-06
0.11,0.11,1,,0.11,0.11,0.0,0.0,,0.0,0.0,0.0,0.0,0.9341,0.9341,1,1,0.0,0.0,0.0,0.11,0.0,29,Fear,-0.42,6.0,3.0,26.0,9.383343030966726,2024-09-08
4014.43,2007.215,2,1061.841,1256.38,2758.05,0.0,0.0,0.0,0.0,0.0,34.9079,17.454,349080.0,174540.0,1,1,0.0,0.00869558394196949,0.0,2007.215,0.0,26,Fear,-0.48,-3.0,0.0,26.0,9.348981135710588,2024-09-09
2547.28,849.0933,3,588.7359,305.87,1474.67,-219.7297,-73.2432,96.0807,-182.0318,0.0,7.2904,2.4301,66673.7621,22224.5874,2,2,-0.08626018238991241,0.00286202199199934,-0.08626018238991241,849.0933333333334,-73.24323333333334,33,Fear,-0.34,7.0,7.0,27.0,9.260036493560886,2024-09-10
0.54,0.54,1,,0.54,0.54,0.0,0.0,,0.0,0.0,0.0,0.0,35870.8298,35870.8298,1,1,0.0,0.0,0.0,0.54,0.0,37,Fear,-0.26,4.0,10.0,28.428571428571427,9.210750839887758,2024-09-11
1014.8,92.2545,11,161.2736,0.65,571.44,0.0,0.0,0.0,0.0,0.0,30.3813,2.7619,88358.3364,8032.576,2,2,0.0,0.02993791941348627,0.0,92.25454545454545,0.0,50,Neutral,0.0,18.0,27.0,34.0,9.719987701615176,2024-09-14
13633.5,94.0241,145,56.5236,12.96,452.4,-878.6848,-6.0599,4.9661,-18.1245,0.0,31.7329,0.2188,81796.0,564.1103,1,2,-0.0644503726479828,0.002327566415398529,-0.0644503726479828,94.02413793103449,-6.0598951724137935,45,Neutral,-0.1,12.0,8.0,40.142857142857146,10.169200739397882,2024-09-18
1521.87,80.0984,19,39.017,21.67,222.83,0.0,0.0,0.0,0.0,0.0,28.6077,1.5057,81738.0,4302.0,1,2,0.0,0.01879760559308224,0.0,80.09842105263158,0.0,49,Neutral,-0.02,4.0,18.0,42.714285714285715,10.437333521282726,2024-09-19
332873.38,20804.5862,16,56509.0687,42.16,231975.04,9585.0343,599.0646,2004.9516,-1.8898,8098.2687,109.317,6.8323,7603.341,475.2088,2,3,0.02879483487700834,0.0003284041418871,0.02879483487700834,20804.58625,599.06464375,54,Neutral,0.08,5.0,22.0,45.857142857142854,10.795060598873095,2024-09-20
165648.12,7202.0922,23,6559.9479,3.01,22647.82,36165.5693,1572.4161,1429.8115,0.6615,4921.1041,57.9768,2.5207,38533.5,1675.3696,1,1,0.2183276641879386,0.0003499997253213785,0.2183276641879386,7202.092173913044,1572.4160565217392,54,Neutral,0.08,0.0,4.0,46.42857142857143,11.25100250961101,2024-09-21
19999.74,6666.58,3,3074.0454,3999.07,10028.4,0.0,0.0,0.0,0.0,0.0,6.9999,2.3333,0.319,0.1063,1,1,0.0,0.0003499993749921874,0.0,6666.580000000001,0.0,52,Neutral,0.04,-2.0,1.0,46.57142857142857,11.559391862459448,2024-09-22
40334.29,20167.145,2,14378.5285,9999.99,30334.3,334.7608,167.3804,236.7116,0.0,334.7608,14.117,7.0585,0.6335,0.3167,1,1,0.008299655628088253,0.0003499998760360289,0.008299655628088253,20167.145,167.3804,50,Neutral,0.0,-2.0,11.0,48.142857142857146,11.279163986302079,2024-09-23
7118.63,711.863,10,1902.6226,4.26,6113.57,0.0,0.0,0.0,0.0,0.0,12.9661,1.2966,36943.23,3694.323,2,3,0.0,0.0018214293741501185,0.0,711.863,0.0,54,Neutral,0.08,4.0,21.0,51.142857142857146,11.279163986302079,2024-09-24
52754.13,5861.57,9,8947.5722,61.72,27497.7,0.0,0.0,0.0,0.0,0.0,17.7647,1.9739,670.2986,74.4776,2,2,0.0,0.00033674513507375915,0.0,5861.57,0.0,59,Greed,0.18,5.0,14.0,53.142857142857146,11.515157427266088,2024-09-25
113711.93,14213.9912,8,20364.9124,4.35,59999.23,439.8125,54.9766,154.2027,0.0,436.5987,31.3482,3.9185,8342.7808,1042.8476,2,2,0.00386777764938317,0.0002756808124107284,0.00386777764938317,14213.99125,54.9765625,50,Neutral,0.0,-9.0,1.0,53.285714285714285,11.58323203461904,2024-09-26
126097.04,2251.7329,56,5415.9233,0.24,20184.04,0.0,0.0,0.0,0.0,0.0,37.5033,0.6697,6413.9933,114.5356,2,2,0.0,0.00029741615684109984,0.0,2251.732857142857,0.0,61,Greed,0.22,11.0,7.0,54.285714285714285,12.242755305537749,2024-09-27
29199.21,7299.8025,4,5804.7628,264.17,13759.91,0.0,0.0,0.0,0.0,0.0,2.8031,0.7008,7119.32,1779.83,1,1,0.0,9.599913970304687e-05,0.0,7299.8025,0.0,64,Greed,0.28,3.0,10.0,55.714285714285715,12.937737726174245,2024-09-28
214669.85,2025.1873,106,6255.7743,3.22,49905.46,2710.6263,25.5719,133.6657,0.0,1153.4263,65.6376,0.6192,9188.665,86.6855,2,2,0.01262695331333425,0.00030576066896396167,0.01262695331333425,2025.1872641509435,25.571946226415093,61,Greed,0.22,-2.0,11.0,58.857142857142854,13.8507645334446,2024-09-30
139954.32,34988.58,4,20506.3696,16449.03,59930.86,0.0,0.0,0.0,0.0,0.0,48.984,12.246,2.2564,0.5641,1,1,0.0,0.0003499998892495859,0.0,34988.58,0.0,50,Neutral,0.0,-11.0,-4.0,58.285714285714285,13.593439932386847,2024-10-01
99954.34,24988.585,4,27842.453,999.55,57044.98,0.0,0.0,0.0,0.0,0.0,34.984,8.746,1.641,0.4102,1,1,0.0,0.00034999977489724065,0.0,24988.585,0.0,42,Fear,-0.16,-8.0,-17.0,55.857142857142854,13.225888927820364,2024-10-02
132935.69,14770.6322,9,17470.1591,469.84,53336.35,100.3758,11.1529,20.2736,0.0,48.4875,46.5275,5.1697,3777.9904,419.7767,2,2,0.0007550703084273073,0.0003500000376121689,0.0007550703084273073,14770.632222222222,11.152866666666666,37,Fear,-0.26,-5.0,-13.0,54.0,12.880574342874061,2024-10-03
0.34,0.34,1,,0.34,0.34,0.0,0.0,,0.0,0.0,0.0,0.0,307.3678,307.3678,1,1,0.0,0.0,0.0,0.34,0.0,41,Fear,-0.18,4.0,-20.0,51.142857142857146,12.507882572073825,2024-10-04
605605.74,16367.7227,37,15039.7029,0.61,49209.93,5767.1619,155.8692,217.088,0.0,660.393,211.9618,5.7287,2278.8734,61.5912,2,2,0.009522964238698197,0.00034999964911165395,0.009522964238698197,16367.722702702702,155.86924054054055,49,Neutral,-0.02,8.0,-15.0,49.0,12.208391687122967,2024-10-05
300130.56,13642.2982,22,14747.88,23.5,46927.46,130.4871,5.9312,17.7411,0.0,78.9093,105.0457,4.7748,4.818,0.219,1,1,0.00043476777457224697,0.0003500000016659416,0.00043476777457224697,13642.298181818182,5.931231818181818,50,Neutral,0.0,1.0,-13.0,47.142857142857146,11.460526958256565,2024-10-06
219984.65,10475.4595,21,12647.8192,186.68,30922.73,0.0,0.0,0.0,0.0,0.0,76.9946,3.6664,3.4539,0.1645,1,1,0.0,0.0003499998590810832,0.0,10475.459523809524,0.0,50,Neutral,0.0,0.0,-11.0,45.57142857142857,10.653583930993282,2024-10-07
434584.13,12071.7814,36,17152.4409,0.02,89017.94,5396.5466,149.9041,223.4075,0.0,1153.5049,152.1042,4.2251,414.5302,11.5147,2,2,0.012417725598545771,0.00034999942703845563,0.012417725598545771,12071.781388888889,149.90407222222223,49,Neutral,-0.02,-1.0,-1.0,45.42857142857143,10.131548542156542,2024-10-08
220399.93,15742.8521,14,12006.8872,999.52,40000.87,396.0627,28.2902,61.543,0.0,196.7268,77.14,5.51,3.5594,0.2542,1,1,0.0017970181843062207,0.0003500000952813327,0.0017970181843062207,15742.852142857142,28.29019285714286,49,Neutral,-0.02,0.0,7.0,46.42857142857143,9.308814263294272,2024-10-09
300024.34,18751.5212,16,13058.1221,396.74,37499.68,0.0,0.0,0.0,0.0,0.0,105.0085,6.563,5.049,0.3156,1,1,0.0,0.00034999992500608695,0.0,18751.52125,0.0,39,Fear,-0.22,-10.0,2.0,46.714285714285715,9.03664315662818,2024-10-10
488904.19,18804.0073,26,16762.1197,0.73,53472.13,8885.3275,341.7434,367.9831,0.0,1107.7304,171.1162,6.5814,4520.6059,173.8695,2,2,0.01817396434720749,0.00034999944774456834,0.01817396434720749,18804.007307692307,341.74336538461534,32,Fear,-0.36,-7.0,-9.0,45.42857142857143,9.292191753629066,2024-10-11
159713.4,15971.34,10,12052.6009,99.99,37499.55,541.5547,54.1555,63.3742,0.0,153.4353,55.8997,5.59,2.546,0.2546,1,1,0.003390790416408992,0.0003500000406978976,0.003390790416408992,15971.34,54.15547,49,Neutral,-0.02,17.0,0.0,45.42857142857143,8.720170830342129,2024-10-12
60002.42,6000.242,10,6435.8052,200.21,20002.02,0.0,0.0,0.0,0.0,0.0,21.0008,2.1001,0.9571,0.0957,1,1,0.0,0.0003499991583674195,0.0,6000.242,0.0,50,Neutral,0.0,1.0,0.0,45.42857142857143,8.138457025666805,2024-10-13
61916.02,12383.204,5,16089.1627,100.28,29999.9,1913.6196,382.7239,497.2721,3.0992,927.2081,21.6706,4.3341,0.9571,0.1914,1,1,0.030906690884412325,0.0003499998304154837,0.030906690884412325,12383.204,382.72392,48,Neutral,-0.04,-2.0,-2.0,45.142857142857146,8.139869241233088,2024-10-14
81173.36,11596.1943,7,10602.5712,381.01,30185.76,1170.2261,167.1752,347.7876,0.0,936.5502,28.4107,4.0587,1.2206,0.1744,1,1,0.014416379411129538,0.00035000025254587803,0.014416379411129538,11596.194285714286,167.17515714285716,65,Greed,0.3,17.0,16.0,47.42857142857143,8.636729904789219,2024-10-15
80229.17,7293.5609,11,6144.4123,23.67,18709.9,219.4809,19.9528,35.5816,0.0,98.7525,28.0802,2.5527,1.1873,0.1079,1,1,0.002735674227257464,0.0003499998379641921,0.002735674227257464,7293.560909090909,19.95280909090909,73,Greed,0.46,8.0,24.0,50.857142857142854,9.395278833958052,2024-10-16
140531.75,15614.6389,9,13038.1845,499.72,39999.88,36.115,4.0128,12.8304,-2.0639,38.1788,49.1861,5.4651,2.0931,0.2326,2,1,0.00025698817121482003,0.00034999988614673296,0.00025698817121482003,15614.638888888889,4.012777777777778,71,Greed,0.42,-2.0,32.0,55.42857142857143,9.483197482007965,2024-10-17
120331.43,20055.2383,6,18012.1742,380.98,42499.43,333.2191,55.5365,51.4896,0.0,114.2417,42.116,7.0193,1.7898,0.2983,1,1,0.002769177365449961,0.0003499999667584798,0.002769177365449961,20055.23833333333,55.53651666666667,73,Greed,0.46,2.0,41.0,61.285714285714285,10.12655550702137,2024-10-18
99996.86,24999.215,4,12909.6218,10000.08,40000.22,0.0,0.0,0.0,0.0,0.0,34.9989,8.7497,1.4639,0.366,1,1,0.0,0.00034999995499859147,0.0,24999.215,0.0,72,Greed,0.44,-1.0,23.0,64.57142857142857,10.674332733728502,2024-10-19
176447.86,1837.9985,96,6002.8684,11.46,48428.71,389.1558,4.0537,13.652,0.0,90.8635,59.2575,0.6173,52199.2564,543.7423,2,4,0.0022055001287349064,0.00033583573437299073,0.0022055001287349064,1837.9985416666666,4.05370625,73,Greed,0.46,1.0,23.0,67.85714285714286,11.241344051845257,2024-10-20
324117.99,1873.5144,173,4792.0972,11.52,50007.2,2464.9156,14.2481,40.0799,0.0,318.2976,109.858,0.635,109550.916,633.2423,2,2,0.007604994477319988,0.0003389444584996822,0.007604994477319988,1873.5143930635838,14.24806705202312,72,Greed,0.44,-1.0,24.0,71.28571428571429,11.694187572829001,2024-10-21
60000.36,20000.12,3,16803.603,600.07,29999.51,0.0,0.0,0.0,0.0,0.0,21.0001,7.0,0.8949,0.2983,1,1,0.0,0.0003499995083363652,0.0,20000.12,0.0,70,Greed,0.4,-2.0,5.0,72.0,11.996359601069118,2024-10-22
210006.07,11667.0039,18,12319.3173,11.29,35145.17,-46.4899,-2.5828,6.3771,-19.9692,0.0,73.5021,4.0835,55.4281,3.0793,1,2,-0.00022137406688415876,0.00034999986667052683,-0.00022137406688415876,11667.003888888888,-2.5827722222222222,71,Greed,0.42,1.0,-2.0,71.71428571428571,12.271872333703389,2024-10-23
427883.18,14262.7727,30,17392.7153,22.19,59999.76,13235.8621,441.1954,1366.4039,0.0,7525.6314,143.8419,4.7947,8005.9479,266.8649,2,2,0.030933353796862177,0.00033617095357263275,0.030933353796862177,14262.772666666666,441.19540333333333,72,Greed,0.44,3.0,-1.0,71.28571428571429,12.784913882717687,2024-10-25
90664.41,22666.1025,4,25243.0306,554.78,55152.42,666.6623,166.6656,293.9572,0.0,606.083,31.7325,7.9331,1.3385,0.3346,1,1,0.007353075219584485,0.00034999948160480154,0.007353075219584485,22666.1025,166.665575,74,Greed,0.48,2.0,2.0,71.57142857142857,13.068739572850546,2024-10-27
121495.25,9345.7885,13,10004.3429,11.03,29997.79,167.2802,12.8677,44.4545,0.0,160.7844,42.2733,3.2518,6180.755,475.4427,2,2,0.0013768454835192748,0.0003479419690941029,0.0013768454835192748,9345.788461538461,12.867707692307693,72,Greed,0.44,-2.0,-1.0,71.42857142857143,13.30888563259939,2024-10-28
613267.81,11571.0908,53,18141.5374,80.41,99999.31,801.1709,15.1164,99.6847,0.0,725.2261,214.6437,4.0499,6307.6573,119.0124,2,7,0.0013063964451942055,0.00034999993966746855,0.0013063964451942055,11571.090754716983,15.116432075471698,72,Greed,0.44,0.0,0.0,71.42857142857143,13.505043757668945,2024-10-29
11830.85,473.234,25,235.7591,32.78,1110.26,9.15,0.366,1.0257,-0.0224,4.8007,3.597,0.1439,16339.8139,653.5926,1,4,0.0007734010883401545,0.0003040353786622443,0.0007734010883401545,473.23400000000004,0.366,77,Extreme Greed,0.54,5.0,7.0,72.42857142857143,13.898482510402172,2024-10-30
896173.36,18670.2783,48,20586.642,15.0,62016.24,1214.0438,25.2926,33.0041,-1.5112,168.133,312.7109,6.5148,6851.2756,142.7349,3,7,0.0013546974733248322,0.0003489401833040408,0.0013546974733248322,18670.278333333332,25.292579166666666,77,Extreme Greed,0.54,0.0,6.0,73.28571428571429,14.277061418885244,2024-10-31
260981.03,11347.0013,23,16395.0313,332.11,62156.16,1040.4757,45.2381,154.1984,-3.4862,640.112,90.6549,3.9415,57939.2953,2519.0998,2,2,0.0039867865497049135,0.0003473620152636375,0.0039867865497049135,11347.001304347827,45.23807391304348,75,Extreme Greed,0.5,-2.0,6.0,74.14285714285714,14.426229304777584,2024-11-01
40000.0,20000.0,2,14142.1356,10000.0,30000.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.5807,0.2904,1,1,0.0,0.00034999991250002187,0.0,20000.0,0.0,72,Greed,0.44,-3.0,0.0,74.14285714285714,14.141363474557197,2024-11-02
129055.66,21509.2767,6,17193.2693,4311.63,49999.73,0.0,0.0,0.0,0.0,0.0,40.4042,6.734,129416.6182,21569.4364,2,2,0.0,0.0003130757447541825,0.0,21509.27666666667,0.0,74,Greed,0.48,2.0,0.0,74.14285714285714,13.537517047675017,2024-11-03
451811.97,12550.3325,36,13872.3489,241.12,53333.28,2799.4105,77.7614,118.9429,0.0,475.552,158.1342,4.3926,129421.2777,3595.0355,2,2,0.0061959634182342845,0.00035000001549317044,0.0061959634182342845,12550.332499999999,77.76140277777777,70,Greed,0.4,-4.0,-2.0,73.85714285714286,12.960106782588305,2024-11-04
200627.23,20062.723,10,18118.0267,34.88,59999.72,678.4759,67.8476,93.3211,0.0,270.4297,70.2195,7.022,2.9625,0.2962,1,1,0.003381773581693094,0.0003499998305314871,0.003381773581693094,20062.723,67.84759,70,Greed,0.4,0.0,-2.0,73.57142857142857,12.707134388516367,2024-11-05
123906.9,8260.46,15,8085.5861,38.72,24257.88,2817.8372,187.8558,309.1497,-2.944,1004.8261,43.3674,2.8912,11683.6737,778.9116,2,2,0.022741566229034362,0.00034999985069436405,0.022741566229034362,8260.46,187.85581333333332,70,Greed,0.4,0.0,-7.0,72.57142857142857,12.45128438188686,2024-11-06
111335.3,985.2681,113,4167.5158,1.5,30628.91,4493.3531,39.7642,107.4042,0.0,841.8273,26.1784,0.2317,132565.5128,1173.1461,3,5,0.04035874243310591,0.00023513115470734307,0.04035874243310591,985.2681415929204,39.76418672566372,77,Extreme Greed,0.54,7.0,0.0,72.57142857142857,12.304610854304197,2024-11-07
270700.44,6941.0369,39,10439.3928,46.38,52874.83,-64.4135,-1.6516,72.4018,-195.7415,263.6568,93.8783,2.4071,8026.5624,205.8093,2,2,-0.00023795121138513067,0.0003467977242003107,-0.00023795121138513067,6941.036923076923,-1.6516282051282052,75,Extreme Greed,0.5,-2.0,0.0,72.57142857142857,11.984712484383246,2024-11-08
193384.41,2248.6559,86,7373.6642,25.22,60000.35,102.9089,1.1966,2.9099,-0.0251,14.4243,66.1845,0.7696,77022.8972,895.6151,2,4,0.0005321467985890487,0.00034224318587815916,0.0005321467985890487,2248.655930232558,1.1966151162790697,75,Extreme Greed,0.5,0.0,3.0,73.0,11.589184414888601,2024-11-09
413636.7,2390.9636,173,5907.9112,11.5,53470.2,991.1143,5.729,22.4714,0.0,194.95,142.3135,0.8226,840527.9357,4858.543,3,10,0.0023960984990911466,0.0003440543272863765,0.0023960984990911466,2390.963583815029,5.728984393063584,78,Extreme Greed,0.56,3.0,4.0,73.57142857142857,10.39208363605914,2024-11-10
1570572.42,4210.6499,373,9195.9938,5.34,61578.44,6749.631,18.0955,60.9024,-3.522,664.4696,396.9106,1.0641,3050577.4035,8178.4917,4,13,0.00429756111279758,0.00025271715739973866,0.00429756111279758,4210.649919571046,18.0955254691689,76,Extreme Greed,0.52,-2.0,6.0,74.42857142857143,7.775292432686393,2024-11-11
1226354.52,7171.6639,171,12940.3528,25.88,100227.24,3494.3994,20.4351,80.9041,-3.5065,606.1,427.9049,2.5024,144432.4546,844.6342,4,5,0.002849420224345728,0.000348924303317084,0.002849420224345728,7171.663859649123,20.435084210526316,80,Extreme Greed,0.6,4.0,10.0,75.85714285714286,6.836430472782727,2024-11-12
515336.37,10736.1744,48,19263.1311,34.6,78107.04,7846.4023,163.4667,358.5079,-13.5743,1585.848,179.1841,3.733,81116.9165,1689.9358,5,5,0.015225787669017273,0.0003477031836952788,0.015225787669017273,10736.174375,163.46671458333333,84,Extreme Greed,0.68,4.0,14.0,77.85714285714286,5.917148272449947,2024-11-13
1008361.81,9166.9255,110,15328.7233,30.07,78632.4,4563.5092,41.4864,89.209,0.0,443.7731,335.0288,3.0457,5189260.0387,47175.0913,2,3,0.004525666392247973,0.0003322505804513701,0.004525666392247973,9166.925545454545,41.486447272727276,88,Extreme Greed,0.76,4.0,11.0,79.42857142857143,4.536062396943137,2024-11-14
1427858.42,9582.9424,149,15097.1987,11.57,78136.96,4140.7404,27.7902,61.9558,0.0,355.9007,466.4275,3.1304,21773.2655,146.1293,4,4,0.002899965649955927,0.00032666228682068994,0.002899965649955927,9582.942416107382,27.790204026845636,80,Extreme Greed,0.6,-8.0,5.0,80.14285714285714,4.343842252803063,2024-11-15
303296.07,1931.8221,157,6060.6292,1.84,45339.46,2769.5219,17.6403,44.3033,-9.6025,255.9646,100.1713,0.638,163784.5078,1043.2134,4,12,0.009131413436006163,0.00033027561714612337,0.009131413436006163,1931.822101910828,17.640266878980892,86,Extreme Greed,0.72,6.0,11.0,81.71428571428571,4.821527396663558,2024-11-16
1215987.57,5818.1223,209,13271.1266,5.5,65882.09,882.9753,4.2248,17.2615,-4.1363,121.347,271.1117,1.2972,118664.535,567.7729,4,15,0.0007261384199335325,0.00022295597788918203,0.0007261384199335325,5818.122344497608,4.224762200956937,90,Extreme Greed,0.8,4.0,12.0,83.42857142857143,5.500679163918146,2024-11-17
2084339.58,6024.1028,346,37416.6309,2.41,665771.71,4470.8152,12.9214,87.8216,-16.1972,1055.8598,445.1043,1.2864,762850.3981,2204.7699,7,23,0.0021449552757379616,0.00021354692015421536,0.0021449552757379616,6024.102832369942,12.921431213872832,83,Extreme Greed,0.66,-7.0,7.0,84.42857142857143,5.6470926300538995,2024-11-18
628031.15,2059.1185,305,4433.1458,0.01,33331.64,2958.269,9.6992,37.7319,-67.4425,319.1334,201.4869,0.6606,617141.8624,2023.4159,5,23,0.004710385707613615,0.0003208230941916958,0.004710385707613615,2059.118524590164,9.69924262295082,90,Extreme Greed,0.8,7.0,10.0,85.85714285714286,6.162176059891383,2024-11-19
1999514.12,3635.4802,550,7964.1699,4.72,69136.8,4210.0929,7.6547,54.5445,-808.1587,480.0941,644.0574,1.171,3357149.9663,6103.909,5,20,0.002105557963723917,0.00032210695105215387,0.002105557963723917,3635.4802181818186,7.654714363636363,83,Extreme Greed,0.66,-7.0,-1.0,85.71428571428571,6.2418682732195485,2024-11-20
598300.62,1118.3189,535,2606.7578,0.1,23541.75,1692.4309,3.1634,23.0717,-34.338,408.0405,198.6283,0.3713,6327019.7452,11826.2051,5,12,0.0028287299313056046,0.00033198744918587166,0.0028287299313056046,1118.3189158878504,3.1634222429906544,82,Extreme Greed,0.64,-1.0,-6.0,84.85714285714286,6.247390259737743,2024-11-21
1646713.62,2425.2042,679,6693.2997,0.08,78852.88,-18105.3456,-26.6647,305.8865,-4948.5868,418.4043,436.4391,0.6428,6863952.5078,10108.9139,6,15,-0.010994835574416177,0.000265036428950916,-0.010994835574416177,2425.2041531664213,-26.664721060382917,94,Extreme Greed,0.88,12.0,14.0,86.85714285714286,6.821534529219051,2024-11-22
516245.68,1422.1644,363,2501.4056,0.24,25999.97,2901.5316,7.9932,25.9243,-6.9385,291.3861,154.6219,0.426,1853295.8757,5105.4983,4,16,0.00562044711695317,0.00029951223418446364,0.00562044711695317,1422.1644077134986,7.9932,93,Extreme Greed,0.86,-1.0,7.0,87.85714285714286,7.22829688530176,2024-11-23
664952.28,3866.0016,172,9963.5883,0.97,73941.56,945.5504,5.4974,24.2318,-17.8417,181.8848,202.5831,1.1778,354313.5095,2059.9623,3,16,0.0014219823199646397,0.00030465809810204577,0.0014219823199646397,3866.001627906977,5.497386046511628,80,Extreme Greed,0.6,-13.0,-10.0,86.42857142857143,6.999917897711849,2024-11-24
937410.87,3676.1211,255,12362.5015,5.0,99314.29,5523.7407,21.6617,136.5363,-25.0957,1645.7675,283.7797,1.1129,531097.9788,2082.7372,2,14,0.005892550233681948,0.0003027271243107398,0.005892550233681948,3676.1210588235294,21.66172823529412,82,Extreme Greed,0.64,2.0,-1.0,86.28571428571429,6.894025399350545,2024-11-25
1146902.44,3797.6902,302,13794.0222,9.56,132297.77,1094.8094,3.6252,55.5355,-166.449,883.757,311.2985,1.0308,2007687.4917,6647.9718,4,16,0.0009545793541551856,0.0002714254381442816,0.0009545793541551856,3797.6901986754965,3.625196688741722,79,Extreme Greed,0.58,-3.0,-11.0,84.71428571428571,6.821534529219006,2024-11-26
1444242.53,6780.4814,213,19920.1043,4.1,137446.54,-2654.4956,-12.4624,56.1966,-380.7319,47.5623,439.7145,2.0644,384052.4974,1803.0634,2,12,-0.0018379846365694228,0.0003044602882283193,-0.0018379846365694228,6780.481361502348,-12.462420657276997,75,Extreme Greed,0.5,-4.0,-8.0,83.57142857142857,6.7296735245567625,2024-11-27
1894225.15,5705.4974,332,13927.6555,9.75,87610.64,-127075.3996,-382.7572,1422.4246,-10259.468,1159.0298,315.582,0.9505,30569.1373,92.0757,5,16,-0.06708568879953004,0.000166602158319975,-0.06708568879953004,5705.497439759036,-382.7572277108434,77,Extreme Greed,0.54,2.0,-5.0,82.85714285714286,6.5964114242635485,2024-11-28
794262.91,2021.0252,393,6551.7005,1.0,60597.93,176844.9942,449.9873,2425.1394,-7.7419,29999.9062,192.4517,0.4897,683964.2242,1740.367,11,25,0.2226529650912068,0.00024230225930728326,0.2226529650912068,2021.0252162849874,449.9872625954198,78,Extreme Greed,0.56,1.0,-16.0,80.57142857142857,6.584639038273969,2024-11-29
1732193.7,4643.9509,373,22792.1523,0.0,382727.69,37316.6935,100.0448,327.5103,-30.662,1911.5992,552.3753,1.4809,271197.9774,727.0723,8,25,0.021543025635395018,0.00031888771839495947,0.021543025635395018,4643.950938337802,100.04475469168901,84,Extreme Greed,0.68,6.0,-9.0,79.28571428571429,6.607206097420205,2024-11-30
814711.82,1958.4419,416,8974.1143,0.06,100011.59,40886.3645,98.2845,338.0394,-11.8814,4061.7625,245.3838,0.5899,3560119.2364,8557.9789,9,30,0.050185062981103395,0.00030119091311095854,0.050185062981103395,1958.441875,98.28453004807693,81,Extreme Greed,0.62,-3.0,1.0,79.42857142857143,6.541116639882313,2024-12-01
585243.56,2167.5687,270,7177.1906,0.0,60001.4,18489.6043,68.48,379.9036,-13.4992,5226.482,147.8878,0.5477,210965.8388,781.355,8,27,0.03159300716452126,0.0002526944465190792,0.03159300716452126,2167.568740740741,68.48001592592593,80,Extreme Greed,0.6,-1.0,-2.0,79.14285714285714,6.355737746229309,2024-12-02
1084666.53,2900.1779,374,7911.8154,11.58,59998.79,23576.5393,63.0389,229.0077,-112.9958,3008.2312,330.5731,0.8839,251246.6125,671.7824,8,20,0.02173620963729553,0.0003047693349146734,0.02173620963729553,2900.177887700535,63.03887513368984,76,Extreme Greed,0.52,-4.0,-3.0,78.71428571428571,6.295774901407198,2024-12-03
769287.65,2411.56,319,6678.5218,0.1,56301.82,292891.815,918.1562,4090.2839,-75.3815,24999.9684,172.6064,0.5411,13484938.2005,42272.5335,7,28,0.3807312013818082,0.0002243717259158947,0.3807312013818082,2411.5600313479626,918.1561598746082,78,Extreme Greed,0.56,2.0,3.0,79.14285714285714,5.996550732683622,2024-12-04
1256750.79,2756.0324,456,13452.7395,1.0,199707.98,71574.1185,156.9608,1402.2841,-158.806,24999.9568,352.7657,0.7736,75629.9699,165.8552,8,26,0.056951719067932956,0.00028069661861365036,0.056951719067932956,2756.0324342105264,156.96078618421052,84,Extreme Greed,0.68,6.0,7.0,80.14285714285714,5.6625407562405305,2024-12-05
3471019.22,8612.9509,403,50849.2235,2.6,814524.17,-92624.6439,-229.8378,6326.3532,-117990.1041,24999.9722,691.9938,1.7171,108676.6302,269.6691,10,30,-0.026685142824748913,0.00019936328615500064,-0.026685142824748913,8612.950918114144,-229.83782605459055,72,Greed,0.44,-12.0,-6.0,79.28571428571429,5.535673234658332,2024-12-06
451733.42,1485.9652,304,7456.2327,0.05,87428.88,85906.2791,282.5864,2478.9158,-3.0564,24999.8975,108.452,0.3568,1291173.4251,4247.281,6,30,0.19017029379472758,0.00024007964165946276,0.19017029379472758,1485.965197368421,282.58644440789476,75,Extreme Greed,0.5,3.0,-9.0,78.0,5.601313474862059,2024-12-07
